geoName,salgın,Period
Bursa,3.0,201902
Denizli,26.0,201902
Diyarbakır,0.0,201902
Düzce Province,0.0,201902
Edirne,31.0,201902
Elazığ,0.0,201902
Erzincan,0.0,201902
Erzurum,23.0,201902
Eskişehir Province,13.0,201902
Gaziantep,13.0,201902
Giresun,0.0,201902
Gümüşhane,0.0,201902
Hakkâri,0.0,201902
Hatay,11.0,201902
Isparta Province,0.0,201902
Iğdır,0.0,201902
Kahramanmaraş Province,0.0,201902
Karabük,0.0,201902
Karaman,0.0,201902
Kars,0.0,201902
Kastamonu,47.0,201902
Kayseri Province,20.0,201902
Kilis,0.0,201902
Kocaeli,8.0,201902
Konya,13.0,201902
Kütahya,29.0,201902
Kırklareli,37.0,201902
Kırıkkale,0.0,201902
Kırşehir,0.0,201902
Malatya,0.0,201902
Manisa,11.0,201902
Mardin,0.0,201902
Mersin Province,12.0,201902
Muğla Province,0.0,201902
Muş,0.0,201902
Nevşehir,0.0,201902
Niğde,0.0,201902
Ordu,0.0,201902
Osmaniye,0.0,201902
Rize,0.0,201902
Sakarya,13.0,201902
Samsun,19.0,201902
Siirt Province,0.0,201902
Sinop Province,0.0,201902
Sivas,0.0,201902
Tekirdağ,13.0,201902
Tokat,0.0,201902
Trabzon,0.0,201902
Tunceli,0.0,201902
Uşak,0.0,201902
Van,0.0,201902
Yalova Province,45.0,201902
Yozgat,0.0,201902
Zonguldak,0.0,201902
Çanakkale Province,36.0,201902
Çankırı,0.0,201902
Çorum Province,0.0,201902
İstanbul,4.0,201902
İzmir,5.0,201902
Şanlıurfa Province,11.0,201902
Şırnak,71.0,201902
Adana,5.0,201903
Adıyaman Province,0.0,201903
Afyonkarahisar Province,0.0,201903
Aksaray,0.0,201903
Amasya Province,0.0,201903
Ankara,10.0,201903
Antalya,12.5,201903
Ardahan Province,0.0,201903
Artvin,0.0,201903
Aydın Province,0.0,201903
Ağrı,0.0,201903
Balıkesir Province,17.5,201903
Bartın Province,0.0,201903
Batman,56.25,201903
Bayburt,0.0,201903
Bilecik,0.0,201903
Bingöl Province,0.0,201903
Bitlis,0.0,201903
Bolu,63.75,201903
Burdur Province,108.75,201903
Bursa,6.25,201903
Denizli,0.0,201903
Diyarbakır,0.0,201903
Düzce Province,0.0,201903
Edirne,88.75,201903
Elazığ,0.0,201903
Erzincan,0.0,201903
Erzurum,0.0,201903
Eskişehir Province,16.25,201903
Gaziantep,21.25,201903
Giresun,0.0,201903
Gümüşhane,0.0,201903
Hakkâri,0.0,201903
Hatay,16.25,201903
Isparta Province,0.0,201903
Iğdır,0.0,201903
Kahramanmaraş Province,0.0,201903
Karabük,0.0,201903
Karaman,88.75,201903
Kars,0.0,201903
Kastamonu,67.5,201903
Kayseri Province,13.75,201903
Kilis,0.0,201903
Kocaeli,8.75,201903
Konya,17.5,201903
Kütahya,61.25,201903
Kırklareli,0.0,201903
Kırıkkale,0.0,201903
Kırşehir,0.0,201903
Malatya,0.0,201903
Manisa,16.25,201903
Mardin,48.75,201903
Mersin Province,11.25,201903
Muğla Province,18.75,201903
Muş,0.0,201903
Nevşehir,0.0,201903
Niğde,0.0,201903
Ordu,0.0,201903
Osmaniye,0.0,201903
Rize,62.5,201903
Sakarya,18.75,201903
Samsun,12.5,201903
Siirt Province,125.0,201903
Sinop Province,0.0,201903
Sivas,0.0,201903
Tekirdağ,36.25,201903
Tokat,0.0,201903
Trabzon,30.0,201903
Tunceli,0.0,201903
Uşak,57.5,201903
Van,0.0,201903
Yalova Province,0.0,201903
Yozgat,0.0,201903
Zonguldak,0.0,201903
Çanakkale Province,33.75,201903
Çankırı,0.0,201903
Çorum Province,0.0,201903
İstanbul,6.25,201903
İzmir,11.25,201903
Şanlıurfa Province,0.0,201903
Şırnak,0.0,201903
Adana,4.8,201904
Adıyaman Province,0.0,201904
Afyonkarahisar Province,0.0,201904
Aksaray,0.0,201904
Amasya Province,37.6,201904
Ankara,4.8,201904
Antalya,2.4,201904
Ardahan Province,0.0,201904
Artvin,0.0,201904
Aydın Province,0.0,201904
Ağrı,0.0,201904
Balıkesir Province,8.8,201904
Bartın Province,0.0,201904
Batman,0.0,201904
Bayburt,0.0,201904
Bilecik,0.0,201904
Bingöl Province,0.0,201904
Bitlis,0.0,201904
Bolu,32.0,201904
Burdur Province,0.0,201904
Bursa,3.2,201904
Denizli,9.6,201904
Diyarbakır,0.0,201904
Düzce Province,0.0,201904
Edirne,0.0,201904
Elazığ,20.8,201904
Erzincan,0.0,201904
Erzurum,15.2,201904
Eskişehir Province,8.0,201904
Gaziantep,10.4,201904
Giresun,0.0,201904
Gümüşhane,0.0,201904
Hakkâri,0.0,201904
Hatay,8.0,201904
Isparta Province,0.0,201904
Iğdır,0.0,201904
Kahramanmaraş Province,13.6,201904
Karabük,36.0,201904
Karaman,46.4,201904
Kars,0.0,201904
Kastamonu,0.0,201904
Kayseri Province,7.2,201904
Kilis,0.0,201904
Kocaeli,6.4,201904
Konya,7.2,201904
Kütahya,0.0,201904
Kırklareli,0.0,201904
Kırıkkale,40.0,201904
Kırşehir,0.0,201904
Malatya,0.0,201904
Manisa,8.8,201904
Mardin,0.0,201904
Mersin Province,5.6,201904
Muğla Province,8.8,201904
Muş,0.0,201904
Nevşehir,0.0,201904
Niğde,40.8,201904
Ordu,20.0,201904
Osmaniye,0.0,201904
Rize,0.0,201904
Sakarya,0.0,201904
Samsun,6.4,201904
Siirt Province,0.0,201904
Sinop Province,0.0,201904
Sivas,0.0,201904
Tekirdağ,0.0,201904
Tokat,0.0,201904
Trabzon,0.0,201904
Tunceli,0.0,201904
Uşak,0.0,201904
Van,21.6,201904
Yalova Province,0.0,201904
Yozgat,0.0,201904
Zonguldak,17.6,201904
Çanakkale Province,0.0,201904
Çankırı,80.0,201904
Çorum Province,0.0,201904
İstanbul,4.0,201904
İzmir,4.8,201904
Şanlıurfa Province,8.8,201904
Şırnak,0.0,201904
Adana,17.333333333333332,201905
Adıyaman Province,0.0,201905
Afyonkarahisar Province,46.666666666666664,201905
Aksaray,0.0,201905
Amasya Province,0.0,201905
Ankara,6.666666666666667,201905
Antalya,8.0,201905
Ardahan Province,0.0,201905
Artvin,0.0,201905
Aydın Province,0.0,201905
Ağrı,0.0,201905
Balıkesir Province,21.333333333333332,201905
Bartın Province,0.0,201905
Batman,0.0,201905
Bayburt,0.0,201905
Bilecik,0.0,201905
Bingöl Province,0.0,201905
Bitlis,0.0,201905
Bolu,0.0,201905
Burdur Province,0.0,201905
Bursa,8.0,201905
Denizli,22.666666666666668,201905
Diyarbakır,14.666666666666666,201905
Düzce Province,0.0,201905
Edirne,0.0,201905
Elazığ,0.0,201905
Erzincan,0.0,201905
Erzurum,0.0,201905
Eskişehir Province,0.0,201905
Gaziantep,20.0,201905
Giresun,0.0,201905
Gümüşhane,0.0,201905
Hakkâri,0.0,201905
Hatay,0.0,201905
Isparta Province,50.666666666666664,201905
Iğdır,0.0,201905
Kahramanmaraş Province,0.0,201905
Karabük,0.0,201905
Karaman,0.0,201905
Kars,0.0,201905
Kastamonu,0.0,201905
Kayseri Province,17.333333333333332,201905
Kilis,0.0,201905
Kocaeli,20.0,201905
Konya,12.0,201905
Kütahya,0.0,201905
Kırklareli,0.0,201905
Kırıkkale,0.0,201905
Kırşehir,133.33333333333334,201905
Malatya,37.333333333333336,201905
Manisa,0.0,201905
Mardin,0.0,201905
Mersin Province,0.0,201905
Muğla Province,18.666666666666668,201905
Muş,0.0,201905
Nevşehir,0.0,201905
Niğde,0.0,201905
Ordu,0.0,201905
Osmaniye,0.0,201905
Rize,81.33333333333333,201905
Sakarya,22.666666666666668,201905
Samsun,0.0,201905
Siirt Province,0.0,201905
Sinop Province,0.0,201905
Sivas,48.0,201905
Tekirdağ,22.666666666666668,201905
Tokat,0.0,201905
Trabzon,0.0,201905
Tunceli,0.0,201905
Uşak,0.0,201905
Van,0.0,201905
Yalova Province,0.0,201905
Yozgat,0.0,201905
Zonguldak,0.0,201905
Çanakkale Province,0.0,201905
Çankırı,0.0,201905
Çorum Province,0.0,201905
İstanbul,8.0,201905
İzmir,4.0,201905
Şanlıurfa Province,0.0,201905
Şırnak,0.0,201905
Adana,8.333333333333334,201906
Adıyaman Province,0.0,201906
Afyonkarahisar Province,0.0,201906
Aksaray,0.0,201906
Amasya Province,0.0,201906
Ankara,6.666666666666667,201906
Antalya,10.0,201906
Ardahan Province,0.0,201906
Artvin,0.0,201906
Aydın Province,0.0,201906
Ağrı,0.0,201906
Balıkesir Province,28.333333333333336,201906
Bartın Province,0.0,201906
Batman,0.0,201906
Bayburt,0.0,201906
Bilecik,153.33333333333334,201906
Bingöl Province,0.0,201906
Bitlis,0.0,201906
Bolu,0.0,201906
Burdur Province,0.0,201906
Bursa,8.333333333333334,201906
Denizli,31.666666666666668,201906
Diyarbakır,0.0,201906
Düzce Province,0.0,201906
Edirne,0.0,201906
Elazığ,0.0,201906
Erzincan,0.0,201906
Erzurum,51.66666666666667,201906
Eskişehir Province,23.333333333333336,201906
Gaziantep,16.666666666666668,201906
Giresun,0.0,201906
Gümüşhane,0.0,201906
Hakkâri,0.0,201906
Hatay,25.0,201906
Isparta Province,0.0,201906
Iğdır,0.0,201906
Kahramanmaraş Province,0.0,201906
Karabük,0.0,201906
Karaman,0.0,201906
Kars,0.0,201906
Kastamonu,0.0,201906
Kayseri Province,23.333333333333336,201906
Kilis,0.0,201906
Kocaeli,20.0,201906
Konya,15.0,201906
Kütahya,0.0,201906
Kırklareli,0.0,201906
Kırıkkale,0.0,201906
Kırşehir,0.0,201906
Malatya,48.333333333333336,201906
Manisa,26.666666666666668,201906
Mardin,0.0,201906
Mersin Province,0.0,201906
Muğla Province,0.0,201906
Muş,0.0,201906
Nevşehir,0.0,201906
Niğde,0.0,201906
Ordu,65.0,201906
Osmaniye,0.0,201906
Rize,0.0,201906
Sakarya,30.0,201906
Samsun,20.0,201906
Siirt Province,0.0,201906
Sinop Province,0.0,201906
Sivas,0.0,201906
Tekirdağ,0.0,201906
Tokat,0.0,201906
Trabzon,0.0,201906
Tunceli,0.0,201906
Uşak,0.0,201906
Van,0.0,201906
Yalova Province,0.0,201906
Yozgat,0.0,201906
Zonguldak,0.0,201906
Çanakkale Province,0.0,201906
Çankırı,0.0,201906
Çorum Province,0.0,201906
İstanbul,5.0,201906
İzmir,11.666666666666668,201906
Şanlıurfa Province,28.333333333333336,201906
Şırnak,166.66666666666669,201906
Adana,4.0,201907
Adıyaman Province,0.0,201907
Afyonkarahisar Province,0.0,201907
Aksaray,0.0,201907
Amasya Province,0.0,201907
Ankara,2.0,201907
Antalya,2.6666666666666665,201907
Ardahan Province,0.0,201907
Artvin,0.0,201907
Aydın Province,6.0,201907
Ağrı,0.0,201907
Balıkesir Province,11.333333333333334,201907
Bartın Province,0.0,201907
Batman,0.0,201907
Bayburt,0.0,201907
Bilecik,0.0,201907
Bingöl Province,0.0,201907
Bitlis,0.0,201907
Bolu,0.0,201907
Burdur Province,41.333333333333336,201907
Bursa,3.3333333333333335,201907
Denizli,13.333333333333334,201907
Diyarbakır,4.666666666666667,201907
Düzce Province,20.0,201907
Edirne,0.0,201907
Elazığ,0.0,201907
Erzincan,0.0,201907
Erzurum,13.333333333333334,201907
Eskişehir Province,5.333333333333333,201907
Gaziantep,4.0,201907
Giresun,21.333333333333332,201907
Gümüşhane,0.0,201907
Hakkâri,0.0,201907
Hatay,0.0,201907
Isparta Province,0.0,201907
Iğdır,0.0,201907
Kahramanmaraş Province,9.333333333333334,201907
Karabük,0.0,201907
Karaman,0.0,201907
Kars,0.0,201907
Kastamonu,24.666666666666668,201907
Kayseri Province,6.666666666666667,201907
Kilis,0.0,201907
Kocaeli,4.0,201907
Konya,3.3333333333333335,201907
Kütahya,16.0,201907
Kırklareli,0.0,201907
Kırıkkale,31.333333333333332,201907
Kırşehir,39.333333333333336,201907
Malatya,0.0,201907
Manisa,0.0,201907
Mardin,0.0,201907
Mersin Province,5.333333333333333,201907
Muğla Province,4.0,201907
Muş,66.66666666666667,201907
Nevşehir,0.0,201907
Niğde,0.0,201907
Ordu,14.0,201907
Osmaniye,21.333333333333332,201907
Rize,0.0,201907
Sakarya,10.666666666666666,201907
Samsun,4.666666666666667,201907
Siirt Province,0.0,201907
Sinop Province,0.0,201907
Sivas,0.0,201907
Tekirdağ,9.333333333333334,201907
Tokat,0.0,201907
Trabzon,0.0,201907
Tunceli,0.0,201907
Uşak,0.0,201907
Van,0.0,201907
Yalova Province,0.0,201907
Yozgat,0.0,201907
Zonguldak,0.0,201907
Çanakkale Province,11.333333333333334,201907
Çankırı,0.0,201907
Çorum Province,0.0,201907
İstanbul,2.6666666666666665,201907
İzmir,0.6666666666666666,201907
Şanlıurfa Province,0.0,201907
Şırnak,38.0,201907
Adana,1.6,201908
Adıyaman Province,0.0,201908
Afyonkarahisar Province,12.8,201908
Aksaray,0.0,201908
Amasya Province,39.2,201908
Ankara,5.6,201908
Antalya,2.4,201908
Ardahan Province,0.0,201908
Artvin,0.0,201908
Aydın Province,6.4,201908
Ağrı,0.0,201908
Balıkesir Province,8.8,201908
Bartın Province,0.0,201908
Batman,0.0,201908
Bayburt,0.0,201908
Bilecik,0.0,201908
Bingöl Province,0.0,201908
Bitlis,0.0,201908
Bolu,0.0,201908
Burdur Province,40.8,201908
Bursa,3.2,201908
Denizli,7.2,201908
Diyarbakır,15.2,201908
Düzce Province,0.0,201908
Edirne,32.0,201908
Elazığ,0.0,201908
Erzincan,0.0,201908
Erzurum,13.6,201908
Eskişehir Province,8.8,201908
Gaziantep,10.4,201908
Giresun,0.0,201908
Gümüşhane,0.0,201908
Hakkâri,0.0,201908
Hatay,5.6,201908
Isparta Province,0.0,201908
Iğdır,0.0,201908
Kahramanmaraş Province,9.6,201908
Karabük,28.8,201908
Karaman,0.0,201908
Kars,0.0,201908
Kastamonu,23.2,201908
Kayseri Province,4.8,201908
Kilis,80.0,201908
Kocaeli,3.2,201908
Konya,6.4,201908
Kütahya,0.0,201908
Kırklareli,20.0,201908
Kırıkkale,0.0,201908
Kırşehir,0.0,201908
Malatya,10.4,201908
Manisa,0.0,201908
Mardin,0.0,201908
Mersin Province,3.2,201908
Muğla Province,0.0,201908
Muş,0.0,201908
Nevşehir,0.0,201908
Niğde,0.0,201908
Ordu,0.0,201908
Osmaniye,21.6,201908
Rize,0.0,201908
Sakarya,6.4,201908
Samsun,4.8,201908
Siirt Province,0.0,201908
Sinop Province,0.0,201908
Sivas,13.6,201908
Tekirdağ,7.2,201908
Tokat,0.0,201908
Trabzon,0.0,201908
Tunceli,0.0,201908
Uşak,22.4,201908
Van,0.0,201908
Yalova Province,0.0,201908
Yozgat,0.0,201908
Zonguldak,28.0,201908
Çanakkale Province,11.2,201908
Çankırı,0.0,201908
Çorum Province,0.0,201908
İstanbul,3.2,201908
İzmir,4.0,201908
Şanlıurfa Province,6.4,201908
Şırnak,0.0,201908
Adana,5.0,201909
Adıyaman Province,0.0,201909
Afyonkarahisar Province,12.777777777777777,201909
Aksaray,22.22222222222222,201909
Amasya Province,0.0,201909
Ankara,10.555555555555555,201909
Antalya,3.333333333333333,201909
Ardahan Province,0.0,201909
Artvin,54.44444444444444,201909
Aydın Province,6.111111111111111,201909
Ağrı,0.0,201909
Balıkesir Province,13.88888888888889,201909
Bartın Province,0.0,201909
Batman,0.0,201909
Bayburt,0.0,201909
Bilecik,32.22222222222222,201909
Bingöl Province,55.55555555555556,201909
Bitlis,0.0,201909
Bolu,0.0,201909
Burdur Province,0.0,201909
Bursa,3.888888888888889,201909
Denizli,12.222222222222221,201909
Diyarbakır,0.0,201909
Düzce Province,0.0,201909
Edirne,15.0,201909
Elazığ,15.555555555555555,201909
Erzincan,0.0,201909
Erzurum,12.777777777777777,201909
Eskişehir Province,10.555555555555555,201909
Gaziantep,3.333333333333333,201909
Giresun,20.555555555555554,201909
Gümüşhane,0.0,201909
Hakkâri,0.0,201909
Hatay,5.555555555555555,201909
Isparta Province,0.0,201909
Iğdır,0.0,201909
Kahramanmaraş Province,8.88888888888889,201909
Karabük,0.0,201909
Karaman,0.0,201909
Kars,48.888888888888886,201909
Kastamonu,0.0,201909
Kayseri Province,6.111111111111111,201909
Kilis,0.0,201909
Kocaeli,4.444444444444445,201909
Konya,13.88888888888889,201909
Kütahya,8.88888888888889,201909
Kırklareli,0.0,201909
Kırıkkale,28.88888888888889,201909
Kırşehir,37.22222222222222,201909
Malatya,14.444444444444445,201909
Manisa,5.555555555555555,201909
Mardin,0.0,201909
Mersin Province,7.777777777777778,201909
Muğla Province,6.666666666666666,201909
Muş,55.55555555555556,201909
Nevşehir,0.0,201909
Niğde,0.0,201909
Ordu,13.88888888888889,201909
Osmaniye,0.0,201909
Rize,21.11111111111111,201909
Sakarya,9.444444444444445,201909
Samsun,12.222222222222221,201909
Siirt Province,0.0,201909
Sinop Province,0.0,201909
Sivas,19.444444444444443,201909
Tekirdağ,6.666666666666666,201909
Tokat,0.0,201909
Trabzon,20.0,201909
Tunceli,0.0,201909
Uşak,0.0,201909
Van,0.0,201909
Yalova Province,19.444444444444443,201909
Yozgat,0.0,201909
Zonguldak,12.777777777777777,201909
Çanakkale Province,0.0,201909
Çankırı,0.0,201909
Çorum Province,17.77777777777778,201909
İstanbul,5.0,201909
İzmir,5.0,201909
Şanlıurfa Province,8.88888888888889,201909
Şırnak,0.0,201909
Adana,8.0,201910
Adıyaman Province,46.0,201910
Afyonkarahisar Province,0.0,201910
Aksaray,49.0,201910
Amasya Province,0.0,201910
Ankara,17.0,201910
Antalya,5.0,201910
Ardahan Province,0.0,201910
Artvin,0.0,201910
Aydın Province,22.0,201910
Ağrı,0.0,201910
Balıkesir Province,14.0,201910
Bartın Province,92.0,201910
Batman,46.0,201910
Bayburt,0.0,201910
Bilecik,70.0,201910
Bingöl Province,0.0,201910
Bitlis,0.0,201910
Bolu,48.0,201910
Burdur Province,79.0,201910
Bursa,11.0,201910
Denizli,14.0,201910
Diyarbakır,8.0,201910
Düzce Province,0.0,201910
Edirne,0.0,201910
Elazığ,34.0,201910
Erzincan,0.0,201910
Erzurum,0.0,201910
Eskişehir Province,14.0,201910
Gaziantep,8.0,201910
Giresun,0.0,201910
Gümüşhane,0.0,201910
Hakkâri,0.0,201910
Hatay,0.0,201910
Isparta Province,31.0,201910
Iğdır,0.0,201910
Kahramanmaraş Province,0.0,201910
Karabük,0.0,201910
Karaman,0.0,201910
Kars,0.0,201910
Kastamonu,52.0,201910
Kayseri Province,11.0,201910
Kilis,0.0,201910
Kocaeli,13.0,201910
Konya,7.0,201910
Kütahya,0.0,201910
Kırklareli,40.0,201910
Kırıkkale,0.0,201910
Kırşehir,0.0,201910
Malatya,0.0,201910
Manisa,13.0,201910
Mardin,0.0,201910
Mersin Province,9.0,201910
Muğla Province,11.0,201910
Muş,0.0,201910
Nevşehir,100.0,201910
Niğde,63.0,201910
Ordu,0.0,201910
Osmaniye,0.0,201910
Rize,49.0,201910
Sakarya,0.0,201910
Samsun,0.0,201910
Siirt Province,0.0,201910
Sinop Province,0.0,201910
Sivas,60.0,201910
Tekirdağ,19.0,201910
Tokat,39.0,201910
Trabzon,0.0,201910
Tunceli,0.0,201910
Uşak,0.0,201910
Van,65.0,201910
Yalova Province,0.0,201910
Yozgat,0.0,201910
Zonguldak,28.0,201910
Çanakkale Province,34.0,201910
Çankırı,0.0,201910
Çorum Province,41.0,201910
İstanbul,9.0,201910
İzmir,11.0,201910
Şanlıurfa Province,0.0,201910
Şırnak,0.0,201910
Adana,3.0,201911
Adıyaman Province,0.0,201911
Afyonkarahisar Province,0.0,201911
Aksaray,0.0,201911
Amasya Province,0.0,201911
Ankara,2.0,201911
Antalya,2.0,201911
Ardahan Province,0.0,201911
Artvin,0.0,201911
Aydın Province,6.0,201911
Ağrı,35.0,201911
Balıkesir Province,0.0,201911
Bartın Province,0.0,201911
Batman,20.0,201911
Bayburt,100.0,201911
Bilecik,0.0,201911
Bingöl Province,0.0,201911
Bitlis,0.0,201911
Bolu,0.0,201911
Burdur Province,0.0,201911
Bursa,2.0,201911
Denizli,12.0,201911
Diyarbakır,4.0,201911
Düzce Province,0.0,201911
Edirne,14.0,201911
Elazığ,0.0,201911
Erzincan,0.0,201911
Erzurum,11.0,201911
Eskişehir Province,6.0,201911
Gaziantep,4.0,201911
Giresun,0.0,201911
Gümüşhane,0.0,201911
Hakkâri,0.0,201911
Hatay,5.0,201911
Isparta Province,0.0,201911
Iğdır,0.0,201911
Kahramanmaraş Province,0.0,201911
Karabük,0.0,201911
Karaman,0.0,201911
Kars,0.0,201911
Kastamonu,22.0,201911
Kayseri Province,5.0,201911
Kilis,0.0,201911
Kocaeli,7.0,201911
Konya,3.0,201911
Kütahya,0.0,201911
Kırklareli,0.0,201911
Kırıkkale,0.0,201911
Kırşehir,0.0,201911
Malatya,0.0,201911
Manisa,5.0,201911
Mardin,16.0,201911
Mersin Province,0.0,201911
Muğla Province,5.0,201911
Muş,0.0,201911
Nevşehir,0.0,201911
Niğde,26.0,201911
Ordu,14.0,201911
Osmaniye,0.0,201911
Rize,22.0,201911
Sakarya,6.0,201911
Samsun,5.0,201911
Siirt Province,0.0,201911
Sinop Province,0.0,201911
Sivas,0.0,201911
Tekirdağ,6.0,201911
Tokat,0.0,201911
Trabzon,0.0,201911
Tunceli,0.0,201911
Uşak,19.0,201911
Van,0.0,201911
Yalova Province,20.0,201911
Yozgat,0.0,201911
Zonguldak,0.0,201911
Çanakkale Province,0.0,201911
Çankırı,0.0,201911
Çorum Province,17.0,201911
İstanbul,3.0,201911
İzmir,2.0,201911
Şanlıurfa Province,0.0,201911
Şırnak,0.0,201911
Adana,2.142857142857143,201912
Adıyaman Province,0.0,201912
Afyonkarahisar Province,0.0,201912
Aksaray,0.0,201912
Amasya Province,22.857142857142858,201912
Ankara,5.0,201912
Antalya,3.5714285714285716,201912
Ardahan Province,0.0,201912
Artvin,0.0,201912
Aydın Province,9.285714285714286,201912
Ağrı,0.0,201912
Balıkesir Province,5.714285714285714,201912
Bartın Province,0.0,201912
Batman,0.0,201912
Bayburt,0.0,201912
Bilecik,27.857142857142858,201912
Bingöl Province,46.42857142857143,201912
Bitlis,0.0,201912
Bolu,0.0,201912
Burdur Province,0.0,201912
Bursa,2.857142857142857,201912
Denizli,5.714285714285714,201912
Diyarbakır,3.5714285714285716,201912
Düzce Province,17.142857142857142,201912
Edirne,13.571428571428573,201912
Elazığ,0.0,201912
Erzincan,32.142857142857146,201912
Erzurum,11.428571428571429,201912
Eskişehir Province,11.428571428571429,201912
Gaziantep,5.0,201912
Giresun,0.0,201912
Gümüşhane,71.42857142857143,201912
Hakkâri,55.714285714285715,201912
Hatay,7.857142857142858,201912
Isparta Province,0.0,201912
Iğdır,0.0,201912
Kahramanmaraş Province,20.714285714285715,201912
Karabük,0.0,201912
Karaman,0.0,201912
Kars,0.0,201912
Kastamonu,20.714285714285715,201912
Kayseri Province,7.142857142857143,201912
Kilis,0.0,201912
Kocaeli,5.714285714285714,201912
Konya,2.857142857142857,201912
Kütahya,0.0,201912
Kırklareli,0.0,201912
Kırıkkale,0.0,201912
Kırşehir,32.85714285714286,201912
Malatya,0.0,201912
Manisa,7.857142857142858,201912
Mardin,0.0,201912
Mersin Province,15.000000000000002,201912
Muğla Province,5.714285714285714,201912
Muş,0.0,201912
Nevşehir,0.0,201912
Niğde,25.0,201912
Ordu,13.571428571428573,201912
Osmaniye,0.0,201912
Rize,20.714285714285715,201912
Sakarya,5.714285714285714,201912
Samsun,0.0,201912
Siirt Province,0.0,201912
Sinop Province,0.0,201912
Sivas,0.0,201912
Tekirdağ,6.428571428571429,201912
Tokat,0.0,201912
Trabzon,10.0,201912
Tunceli,0.0,201912
Uşak,0.0,201912
Van,12.857142857142858,201912
Yalova Province,0.0,201912
Yozgat,0.0,201912
Zonguldak,0.0,201912
Çanakkale Province,21.42857142857143,201912
Çankırı,0.0,201912
Çorum Province,16.42857142857143,201912
İstanbul,5.0,201912
İzmir,5.714285714285714,201912
Şanlıurfa Province,5.0,201912
Şırnak,0.0,201912
Adana,1.6,202001
Adıyaman Province,1.8666666666666667,202001
Afyonkarahisar Province,2.8,202001
Aksaray,5.2,202001
Amasya Province,3.466666666666667,202001
Ankara,2.2666666666666666,202001
Antalya,2.4,202001
Ardahan Province,0.0,202001
Artvin,0.0,202001
Aydın Province,2.2666666666666666,202001
Ağrı,5.333333333333333,202001
Balıkesir Province,1.8666666666666667,202001
Bartın Province,4.0,202001
Batman,2.6666666666666665,202001
Bayburt,12.0,202001
Bilecik,6.0,202001
Bingöl Province,7.6,202001
Bitlis,4.666666666666667,202001
Bolu,3.066666666666667,202001
Burdur Province,3.466666666666667,202001
Bursa,2.1333333333333333,202001
Denizli,2.2666666666666666,202001
Diyarbakır,2.4,202001
Düzce Province,2.4,202001
Edirne,2.933333333333333,202001
Elazığ,2.6666666666666665,202001
Erzincan,0.0,202001
Erzurum,2.4,202001
Eskişehir Province,1.4666666666666666,202001
Gaziantep,1.6,202001
Giresun,4.933333333333334,202001
Gümüşhane,0.0,202001
Hakkâri,5.866666666666666,202001
Hatay,1.3333333333333333,202001
Isparta Province,1.8666666666666667,202001
Iğdır,6.266666666666667,202001
Kahramanmaraş Province,1.2,202001
Karabük,2.4,202001
Karaman,0.0,202001
Kars,0.0,202001
Kastamonu,2.2666666666666666,202001
Kayseri Province,2.6666666666666665,202001
Kilis,6.533333333333333,202001
Kocaeli,2.2666666666666666,202001
Konya,1.8666666666666667,202001
Kütahya,1.8666666666666667,202001
Kırklareli,4.133333333333334,202001
Kırıkkale,5.2,202001
Kırşehir,0.0,202001
Malatya,1.3333333333333333,202001
Manisa,1.7333333333333334,202001
Mardin,1.6,202001
Mersin Province,1.2,202001
Muğla Province,2.4,202001
Muş,13.333333333333334,202001
Nevşehir,3.3333333333333335,202001
Niğde,5.333333333333333,202001
Ordu,4.0,202001
Osmaniye,1.8666666666666667,202001
Rize,2.933333333333333,202001
Sakarya,1.2,202001
Samsun,2.1333333333333333,202001
Siirt Province,0.0,202001
Sinop Province,0.0,202001
Sivas,1.6,202001
Tekirdağ,0.6666666666666666,202001
Tokat,1.6,202001
Trabzon,1.7333333333333334,202001
Tunceli,11.066666666666666,202001
Uşak,3.8666666666666667,202001
Van,4.133333333333334,202001
Yalova Province,6.266666666666667,202001
Yozgat,2.6666666666666665,202001
Zonguldak,2.0,202001
Çanakkale Province,1.7333333333333334,202001
Çankırı,0.0,202001
Çorum Province,1.7333333333333334,202001
İstanbul,2.1333333333333333,202001
İzmir,2.0,202001
Şanlıurfa Province,0.6666666666666666,202001
Şırnak,3.2,202001
Adana,2.2222222222222223,202002
Adıyaman Province,2.6666666666666665,202002
Afyonkarahisar Province,2.888888888888889,202002
Aksaray,0.0,202002
Amasya Province,3.7777777777777777,202002
Ankara,2.2222222222222223,202002
Antalya,2.2222222222222223,202002
Ardahan Province,22.22222222222222,202002
Artvin,8.222222222222221,202002
Aydın Province,1.3333333333333333,202002
Ağrı,5.333333333333333,202002
Balıkesir Province,3.3333333333333335,202002
Bartın Province,6.444444444444445,202002
Batman,0.0,202002
Bayburt,0.0,202002
Bilecik,9.11111111111111,202002
Bingöl Province,0.0,202002
Bitlis,6.666666666666667,202002
Bolu,4.222222222222222,202002
Burdur Province,16.444444444444443,202002
Bursa,2.0,202002
Denizli,2.6666666666666665,202002
Diyarbakır,2.4444444444444446,202002
Düzce Province,2.888888888888889,202002
Edirne,4.444444444444445,202002
Elazığ,2.0,202002
Erzincan,5.333333333333333,202002
Erzurum,3.5555555555555554,202002
Eskişehir Province,0.8888888888888888,202002
Gaziantep,2.0,202002
Giresun,6.222222222222222,202002
Gümüşhane,0.0,202002
Hakkâri,0.0,202002
