,Text,Date,Hashtags
299,Nöbetçi Eczane Sorgulama Eczaneler Cumartesi Günü Açık mı? Eczane Neden Gereklidir? Eczaneler Kaçta Açılır – Kaçta Kapanır? En Yakın Nöbetçi Eczane Nerede? #nöbetçieczane #nobetcieczane #eczane https://www.sihhat.org/?p=2123 https://www.sihhat.org/?p=2123,2018-12-05 10:31:55+00:00,#n #nobetcieczane #eczane
300,Nöbetçi Eczane Sorgulama Eczaneler Cumartesi Günü Açık mı? Eczane Neden Gereklidir? Eczaneler Kaçta Açılır – Kaçta Kapanır? En Yakın Nöbetçi Eczane Nerede? #nöbetçieczane #nobetcieczane #eczane https://www.sihhat.org/?p=2123 https://www.sihhat.org/?p=2123,2018-12-05 10:30:33+00:00,#n #nobetcieczane #eczane
301,Nöbetçi Eczane Sorgulama Eczaneler Cumartesi Günü Açık mı? Eczane Neden Gereklidir? Eczaneler Kaçta Açılır – Kaçta Kapanır? En Yakın Nöbetçi Eczane Nerede? #nöbetçieczane #nobetcieczane #eczane https://www.sihhat.org/?p=2123 https://www.sihhat.org/?p=2123,2018-12-05 10:29:27+00:00,#n #nobetcieczane #eczane
302,Nöbetçi Eczane Sorgulama Eczaneler Cumartesi Günü Açık mı? Eczane Neden Gereklidir? Eczaneler Kaçta Açılır – Kaçta Kapanır? En Yakın Nöbetçi Eczane Nerede? #nöbetçieczane #nobetcieczane #eczane https://www.sihhat.org/?p=2123 https://www.sihhat.org/?p=2123,2018-12-05 10:29:12+00:00,#n #nobetcieczane #eczane
303,#darlandum #cumartesi #açıkeczane #eczane #pharmacy @Yeşilova Mah https://www.instagram.com/p/Bq1q3E2HtZe/?utm_source=ig_twitter_share&amp;igshid=sajzv9ijaw0f,2018-12-01 08:49:11+00:00,#darlandum #cumartesi #a #eczane #pharmacy
304,iğne yaptırmam gerekiyo hiç bi eczane açık değil annemler evde değil valla saplıcam bi yerime artık delircem sinirden,2019-01-31 23:46:41+00:00,
305,Sordum ama çıkan hiç bir eczane açık değildi :),2019-01-28 12:45:24+00:00,
306,"Dün gece 1 saat nöbetçi eczane aradım. İnternette gözükenler kapalı, nöbetçi eczane mobil uygulaması yapmışlar orada gözükenlerde kapalıydı. Şans’a tam umudumu yitirmişken bulabildim ama bayağı zor oldu Nereden öğrenebiliriz açık nöbetçi eczaneleri bilen var mı?",2019-01-28 11:33:47+00:00,
307,Normalde ülkede 4 dükkandan 5'i çiğköfteci ve açık olma süreleri tekel bayilerinden daha fazla ama benim canım çekince nöbetçi eczane gibi en yakını fizanda,2019-01-26 19:39:50+00:00,
308,gerçekten 15 eczane gördüm açık eczane oranı 0/15 bu ne yaaav,2019-01-26 15:00:11+00:00,
309,mersin’de eczaneler 5’te mi kapanıyor bu ne yav 2 gündür açık eczane görmedim heeepsi kapalı,2019-01-26 14:59:31+00:00,
310,Sultanbeyli devlet hastanesinin yanında her zaman açık bir eczane olması lazım çünkü hastane dağın başında eczane başka yerlerde adamın arabası belki var belki yok,2019-01-26 07:41:20+00:00,
311,bütün gece açık eczane aradılar,2019-01-25 11:44:38+00:00,
312,Edremit tokide 24 saat açık bir poliklinik ve yine 24 saat açık bir eczane daha uygun olur.Çünkü bazı kronik hastalıklar göz önünde bulundurularak bu talebimizin gerçekleştirilmesini istiyoruz.,2019-01-24 13:12:05+00:00,
313,"Bizim Evler sakinlerinin sağlığı için, Kerem Eczanesi'nin kapıları her zaman açık... #BizimEvler #Sağlık #Eczane #Ispartakule",2019-01-23 12:00:20+00:00,#BizimEvler #Sa #Eczane #Ispartakule
314,"Suan acik eczane ariyorlar , ucuk kremi bulmak farz oldu..",2019-01-22 09:02:43+00:00,
315,Burası Türkiye değil ki önüne gelen her şeyi yapsın jdpsjdoe neyse umarım eczane açık olur yarın jdpsnrpsnrka,2019-01-20 21:51:30+00:00,
316,Geçmiş olsun. Madeccasol merhem hemen sonuç verir ve ağrıyı alır da pazar günü açık eczane bulmak lazım tabi. Aklınızda kalsın evde bulundurun.,2019-01-20 15:43:40+00:00,
317,Gelsene yavrum dışardayım açık eczane bulamıyorum uzaktalar ağrıdan ölcem şimdi,2019-01-20 12:05:00+00:00,
318,Olacak diye bir şey yok. Herkes bir fikir sunmalı. Bazı küçük iller kadar nüfusu var artık 3 merkez ilçenin. Bir nilüfer için 4 tane eczane de az değilmi? Mesela başka bir fikir her hastane içinde bir eczane. Sadece akşam üstü 16- sabah 08. İki vardiya açık olacak.,2019-01-20 07:43:10+00:00,
319,"Gecmis olsun.saat 19:00 a kadar açık eczane.19.30 da kapalı oluyor.direk nobetci eczaneye gitseydiniz keske.siz simdi saat 3 degisim saati dersiniz cevaben.ama 17:00 de bile ayni senaryo.hatta bu senaryo,12:00 de başlıyor.",2019-01-18 12:53:55+00:00,
320,"Hatta Halkalı’da eczanesi vardı, devretti ve Elazığ’da eczane açtı. Soyadı ile aynı isme sahip Halkalı’daki eczane hâlâ açık.",2019-01-17 18:18:15+00:00,
321,Denizli 16.01.2019 Bugün Nöbetçi Eczaneler-Denizli En yakın Eczane Nerede ?- Gece Açık Eczane Nerede Vardır ?-Denizli Nöbetçi Eczaneler https://goo.gl/WzWynq,2019-01-16 20:21:34+00:00,
322,Sabah 04 te acile git problem yok. Reçeteyi al eczaneye git; 1. Eczane: bu ilaç bizde yok 2. Eczane: nöbetçi listesinde adı var ama açık değil. 3. Eczane: bu ilaçlar bizde var ama aynısı değil eşdeğeri. Artık kimin için ne yazsam bilemedim.,2019-01-16 03:45:57+00:00,
323,"Merhametli olabilirsin, sevgi dolu olabilirsin, yardım etmeyi sevebilirsin... Ama bak eczane bile 7/24 açık değildir. Bazen kapına ‘kapalıyız’ yazmazsan içerdeki ilaç dışarıdakilere yetmez... Kendinize es verin, bazen kepenk indirin, kötü olmazsınız, ayıp etmezsiniz",2019-01-15 18:25:58+00:00,
324,"#salı Modern, Yenilikçi ve Farklı Açık Hava Reklam Hizmetleri. +90 212 436 28 28 +90 545 828 60 28 http://www.amadereklam.com #amadereklam #tabela #totem #çatıtabelası #çiğköftem #eczanetabelası #pleksiharf #paslanmazharf #amadereklam #eczane #eczanetabelası",2019-01-15 12:58:52+00:00,#sal #amadereklam #tabela #totem #eczanetabelas #pleksiharf #paslanmazharf #amadereklam #eczane #eczanetabelas
325,"Modern, Yenilikçi ve Farklı Açık Hava Reklam Hizmetleri. +90 212 436 28 28 +90 545 828 60 28 http://www.amadereklam.com #amadereklam #tabela #totem #çatıtabelası #çiğköftem #eczanetabelası #pleksiharf #paslanmazharf #amadereklam #eczane #eczanetabelası",2019-01-14 09:04:58+00:00,#amadereklam #tabela #totem #eczanetabelas #pleksiharf #paslanmazharf #amadereklam #eczane #eczanetabelas
326,Yani abi nöbetçi eczane surekli lazım olan bisey degil uygulama olarak sadece eczane olursa sanki pek tutmaz. Bunun yaninda gec saatkere kadar açık olan cafe restoran vb. gibi yerler eklenirse belki...,2019-01-11 17:45:17+00:00,
327,"Umuma açık yerler ( lokanta, kahvehane, eczane, market vs.) hane olarak kabul edilmez bazı şeyleri öğreninde yazın,",2019-01-11 07:58:14+00:00,
328,"Merkezi sinir sistemi çalışıyorum Epinefrin, asetilkolin filan Rahat değilim biliyorum Hayatı biraz daha sorguluyorum Açık çayımı koydum bardağa Bakıyorum, düşünüyorum Asm karşısı eczane kaça",2019-01-10 19:39:03+00:00,
329,İşte bi babanın açık eczane bulamaması bide benim seni Fenerli yapmam. Gerçekten bilinçsizce hareket etmişiz ,2019-01-06 14:22:21+00:00,
330,Faranjit olduğumu duyabilmek için bir buçuk saat hastanede sıra bekledim ve ilacımı almak için açık eczane bulamadım. ,2019-01-05 18:26:50+00:00,
331,#cumartesi açık #eczane #pharmacy çayımız kahvemiz var bekleriz @Yeşilova Mah https://www.instagram.com/p/BsPmUggHyUy/?utm_source=ig_twitter_share&amp;igshid=nos5760kstsp,2019-01-05 07:01:07+00:00,#cumartesi #eczane #pharmacy
332,Cumartesi eczane açık Pazar nöbetçiyim hema benana o yüzden ,2019-01-04 06:39:52+00:00,
333,"Nöbetçi eczane sistemide tekrardan düzenlenmeli,büyükşehirlerde koca ilçede 3 nöbetçi eczane açık insanlar ateşli bebeklerle gece eczane koşturuyor yazıktır,arabası olmayan naaapsın",2019-01-03 21:07:11+00:00,
334,"#Çarşamba Modern, Yenilikçi ve Farklı Açık Hava Reklam Hizmetleri. +90 212 436 28 28 +90 545 828 60 28 http://www.amadereklam.com #tabela #totem #çatıtabelası #çiğköftem #eczanetabelası #pleksiharf #paslanmazharf #amadereklam #eczane #eczanetabelası #vakumharf #avmstand",2019-01-02 09:11:11+00:00,#tabela #totem #eczanetabelas #pleksiharf #paslanmazharf #amadereklam #eczane #eczanetabelas #vakumharf #avmstand
335,Neden tek açik eczane????? Bu nasil bir sira???? Arkamda devamida var!!! #basaksehirbelediyesi #bahcesehir #eczane #eczanesirasi #esenkent #bogazkoy #basaksehir,2019-01-01 14:30:03+00:00,#basaksehirbelediyesi #bahcesehir #eczane #eczanesirasi #esenkent #bogazkoy #basaksehir
336,Şu an Google da en çok aranan şey açık eczane ,2019-01-01 10:54:07+00:00,
337,"Nöbetçi eczane ziyaretlerimiz sürüyor... Bu kent için ışığını açık tutan her esnafımıza, her işletmemize büyük bir teşekkür borcumuz var... Dr. Haluk Bozdoğan CHP TARSUS BELEDİYE BAŞKAN ADAYI #drhalukbozdogan #halukbozdogan #tarsus #kendidestanınıyaz",2019-02-26 21:00:14+00:00,#drhalukbozdogan #halukbozdogan #tarsus #kendidestan
338,Lazım olduğunda açık eczane bulamama sorunsalı,2019-02-25 21:53:16+00:00,
339,iyi akşamlar Kayseri şehir hastanesinden çıktık ilaç almak için bitane bile eczane açık değildi karşı tarafta kocaman yapmışlar eczaneler neden kapalı nöbetçi eczane açık olması gerekirken... https://www.instagram.com/p/BuRkZhGlLLY/?utm_source=ig_twitter_share&amp;igshid=r48drg2eifj,2019-02-24 18:25:35+00:00,
340,"Eczane çalışma saatleri! Eczaneler #Saat kaçta açılır ve kapanır? Hafta sonu kaça kadar açık? Eczanelerin çalışma saatleri ile nöbet saatleri; eczacılık mevzuatı gereğince, eczacı odalarınca düzenlenmekte, il sağlık müdürlükleri... https://www.tvmagazin.com/eczane-calisma-saatleri-eczaneler-saat-kacta-acilir-ve-kapanir-hafta-sonu-kaca-kadar-acik/ #MagazinHaber",2019-02-22 17:30:29+00:00,#Saat #MagazinHaber
341,Eczane çalışma saatleri! Eczaneler saat kaçta açılır ve kapanır? Hafta sonu kaça kadar açık? http://bit.ly/2T8w5cI,2019-02-22 14:56:09+00:00,
342,Eczaneyi dahili telefondan arıyosun ve bir dahiye yakışacak o soru:eczane açık mı yooo kapalı ben manyağım normal telefondan uydu telefonu icat ettim şu an satürnün halkasındayım ordan konuşuyom senle,2019-02-20 19:02:10+00:00,
343,Abdülhamit Gül; Nöbetçi eczane gibi..Nöbetçi Noter müjdesi veriyor..hey allahım Hafta sonları; insanların noterlerde iş yapabilmesi için sadece Noterlerin değil; banka ve vergi dairelerinin de açık olması lazım ki; insanlar işlerini yapabilsinler bakan efendi!,2019-02-20 00:28:59+00:00,
344,Açık nöbetçi eczane falan var mı sakinleştirici alacam olmuyor böyle,2019-02-11 19:05:42+00:00,
345,Açık nöbetçi eczane falan var mı sakinleştirici alacam olmuyor böyle,2019-02-11 18:04:29+00:00,
346,Bakanım Denizli sizinle gurur duyuyor. babam dempa tekstil de çalıştığı zamanlarda SSK ve eczane sıra rezilliklerini hatırlıyorum. Ve babamın ilaç parası yetişmemiş siz yardımcı olmuşsunuz. Allah razı olsun sizden yolunuz açık olsun..Şimdi herkes bolluk içinde köyler traktör dolu,2019-02-10 18:41:23+00:00,
347,":( açık eczane varsa, azitro cocuk surubu ve vitabiol surup alin, enjektorle 8 saatte bir 1cc icirmeye calisin ikisinden de",2019-02-09 21:19:02+00:00,
348,#GördümKi sırf 14 Şubat'ı sevgilisiz geçirmemek için sevgili arayışında olanlar var. Ne kadar enteresan insanlarsınız nöbetçi eczane gibi 14 Şubat'ta açık nöbetçi sevgili mi olur asdfghjkl ???!!!,2019-02-07 17:34:55+00:00,#G
349,Musacim sen pastane arıyorsun galiba şekerim ama malesef ekmek fırının ve eczane dışında acık bi yer yoktur,2019-02-03 20:40:23+00:00,
350,Adalet Bakanlığımız Yargı Reformu Paketi hazırlamış.Pakette yargıyı hızlandırıcı ve güveni artırıcı çok önemli düzenlemeler var.En basitten biri”Nöbetçi Noter”uygulaması geliyor.Tıpkı Nöbetçi Eczane gibi.Hafta sonu Cumartesi-Pazar nöbetleşe açık http://olacaklar.Doğrusu bu.,2019-02-01 18:17:40+00:00,
351,Nobetci Eczane mantigini halen anlamis degilim. Isteyen acik tutar isteyen kapatir gider. Kapitalist bir sistem yok mu ulkemizde ? Kilometrelerce uzakta yol gidip anlamsiz ilac kuyruguna… https://www.instagram.com/p/Bvr2CvKhRQ8/?utm_source=ig_twitter_share&amp;igshid=1l10bco28q71w,2019-03-31 19:51:23+00:00,
352,Keşke baban o gece açık eczane aramaya üşenmeseydi,2019-03-26 18:39:44+00:00,
353,açık eczane de yoktur :/,2019-03-24 07:36:22+00:00,
354,Adamın babası açık eczane bulmamış iyi ki skskdkdkkd,2019-03-23 18:59:46+00:00,
355,Kahvem bitmişti. Nöbetçi eczane arar gibi açık market aradım :(. Tez bitince bir süre kahve bile içmeyeceğim sanırım.,2019-03-17 21:20:29+00:00,
356,"İstanbul-Üsküdar’da nöbetçi eczane bakıyorum, http://www.istanbuleczaciodasi.org.tr sitesinde, mesafeye göre en yakın açık eczanelerin tümü kapalı. Sisteminiz çöktü sanırım. @TEBKurumsal Mesela Pazar günü saat 18:52 de Sağlık eczanesi açık gözüküyor ama kapalı. ",2019-03-17 15:52:42+00:00,
357,Eczane açık mıdır bugün askım,2019-03-16 11:29:03+00:00,
358,Anlamazlar abi hepsi goygoycu. Şunu hiç unutmam biz her maçtan sonra yana yana açık eczane arardık @oytunfidan ile birlikte. Nedeni de maçtan sonra birbirimizin sesini duymazdık sesimiz açılsın diye boğaz pastili alırdık. Güzel yıllardı iyiki yaşamışız.,2019-03-16 06:46:04+00:00,
359,"Sigorta borcum yüzünden eşime ve 2 aylık çocuğuma bugün eczane ilaç vermedi, Allah senin belanı versin Tayyip efendi, Kimliğim açık ve net Elinden gelenide ardına koyma ....",2019-03-13 20:31:59+00:00,
360,Merhaba bir şikayetimi belirtmek istiyorum. Eğer bir eczanenin SGK ile anlaşması yoksa o eczane nöbetçi eczane olmamalıdır. Koskoca semtte acil bir durumda reçete görüntülemesi yapamayan bir eczanenin ne kadar kamu yararına orada açık olduğu tartışılır.,2019-03-13 07:43:18+00:00,
361,Geçmiş olsun. Dexday 50 Mg Efervesan Tablet. Açık Eczane varsa yakında tercih ederim.,2019-03-11 17:46:36+00:00,
362,Ellerinden tutup yürümemiz gereken saatlerde antidepresan için açık eczane arıyorum. Hayat işte,2019-03-10 21:23:52+00:00,
363,Mescid acardım kasap.kuruyemişci.bayan giyim saatci cafe dönerci nalbur fotografcı eczane pizacı erkek giyim oyuncakcı onlar bile gelir hem onlarında ekmegine taş koymamış oluruz 4500 kişi geciyormuş 7/24 acık herzamanda gelen gideni olur,2019-03-10 20:34:31+00:00,
364,Cezair topun agzinda şuan Cezairdeyim ve yerel halkın dediği doğruysa yarından itibaren 5 gün boyunca devlet daireleri dahil kepenk ve kontak kapatma eylemi var sadece hastane ve eczane açık olacak diyorlar marketlerde fırınlarda şuan milet kuyrukta 25 gün okullar tatil edildi,2019-03-09 20:51:19+00:00,
365,"Tüm gün Ankara’nın yaşlı ve bakımsız taksicilerinden sonra indiğim SGH’de tatlı ve asıl işi satış danışmanlığı olan genç basketçi bir taksiciye denk geldim.Taklacı güvercin gibi döndüm, uçuğu varmış taksimetre açık eczane arattım ama çıkaramadım eve, numarasını aldım. To be cont.",2019-03-05 17:08:24+00:00,
366,24 saat açık olması daha iyi olur. karşı karşıya eczaneler olmasındansa her mahallede açık birer eczane olması bence daha iyi. eczane’ye zararını bilemem ama.,2019-03-04 07:43:18+00:00,
367,@drfahrettinkoca bakanım bir sıkıntı daha var hastanelerderin içine acil eczane yapılmalı ve hafta sonu bile olsa açık olmalı ben bugün 4kilometre gittim yürüyerek eczane aramaya,2019-03-03 16:58:26+00:00,
368,Eczaneye ihtiyacım olduğunda asla alt kattaki eczane açık olmuyor... çok mutsuzum,2019-03-03 13:21:59+00:00,
369,Boğazım aşırı kötü yutkunamıyorum bile ama açık eczane bulup gidecek halim yok .Evde yapabilecegim çeşit çay gibi alternatif bir yol bilen var mi?,2019-03-02 07:46:36+00:00,
370,Eczaneye nöbete geldim yine. Biri aramış şey diyo eczane açık dimi ? Biz zaten bu saatte öylesine duruyoruz en büyük zevkimiz zamansız eczanede beklemek ,2019-03-01 19:21:33+00:00,
371,"1 Mayıs'ta yarın eczane, PTT, bankalar, sağlık ocakları, hastaneler ve kargolar açık mı? 1 Mayıs resmi kurumlar tatil mi? 1 Mayıs 2019 Çarşamba günü için vatandaşlar tarafından eczane, bankalar, PTT ve resmi kurumların açık olup ol ... https://www.tvmagazin.com/1-mayista-yarin-eczane-ptt-bankalar-saglik-ocaklari-hastaneler-ve-kargolar-acik-mi-1-mayis-resmi-kurumlar-tatil-mi/ #MagazinHaber",2019-04-30 17:20:30+00:00,#MagazinHaber
372,"1 Mayıs'ta yarın eczane, PTT, bankalar, sağlık ocakları, hastaneler ve kargolar açık mı? 1 Mayıs resmi kurumlar tatil mi? http://bit.ly/2USA8Xv",2019-04-30 14:56:18+00:00,
373,Uykun ve atesin ciktigi an nobetci eczane acik bi msk kadar yakinim,2019-04-30 02:51:57+00:00,
374,"Havalar kapalı olduğunda kendini nöbetçi eczane çalışanı gibi hissediyorum yorgun, bitkin ve kepenkleri açık tutmak zorunda!",2019-04-29 13:03:31+00:00,
375,"1 Mayıs 2019 Okullar Tatil mi? PTT, Eczane, Noter ve Bankalar Açık mı? http://www.kamubulteni.com/turkiye/1-mayis-2019-okullar-tatil-mi-ptt-eczane-noter-ve-bankalar-acik-h9537.html",2019-04-29 09:26:37+00:00,
376,Mahallede nöbetçi eczane yok maraş dondurmacısı açık,2019-04-28 00:12:18+00:00,
377,Keşke o malum gün açık eczane olsaydı sende emekçiye laf diyemeseydin #FundaEsenc,2019-04-26 09:28:46+00:00,#FundaEsenc
378,#FundaEsenc keşke annenin başı o gece agrisaymis. Yada o eczane açık olsaymış.,2019-04-26 09:24:55+00:00,#FundaEsenc
379,#FundaEsenc suc senin degil kadin o gece eczane acik olsaydi eminim baban bu hatayi yapmazdi,2019-04-26 07:20:50+00:00,#FundaEsenc
380,Bugünden beri nöbetçi eczane arıyoruz. Beysn edilen tüm eczaneler kapalı. Bir tanesi açık ancak onda da istediğimiz ilaç yoktu muadili vardı. Bu eczane işine kim bakıyor? Nöbetçi oldukları halde neden kapalılar? 23 Nisanda ned3n kapalılar? Devlet memuru mu bunlar?,2019-04-23 14:01:28+00:00,
381,"23 Nisan’da bankalar açık mı? Bugün, eczane ve PTT Kargo çalışıyor mu? https://bit.ly/2DqTTzu",2019-04-23 06:49:52+00:00,
382,Yine yana yıkıla açık eczane arıyorum,2019-04-22 00:26:25+00:00,
383,O: beni anca rüyanda görürsün ben: Acık eczane var mı bu saatte ?O:Ne yapacaksın? Ben: uyku ilacı alacam !!! #SimdiDiyorumKi,2019-04-18 22:16:35+00:00,#SimdiDiyorumKi
384,En iyi iki ilaç var bir rispaldel reçtesiz veriliyor mu açık eczane bulmanız lazım aynı şekilde kesin çözüm ativan. 1 mg ativan ile hiçbir yükselme sorunu kalmaz.,2019-04-18 18:37:29+00:00,
385,İş dönüşü açık eczane görünce alışveriş yapma isteği ,2019-04-16 17:01:20+00:00,
386,"Adam acik acik soyledi. 145 yildir mucadele ediyoruz dedi. Bizim EYT ciler ve patates sogancilar emekli maasi almak icin banka kuyrugunda, ilac almak icin eczane kuyrugunda gebermeye baslayinca Saddamin heykelini terlikle doven Iraklinin pismanligini yasayacak.",2019-04-15 00:09:36+00:00,
387,"güzel hayaller kurmak için kapatılan o gözler bizde kabus görmemek için 7-24 açık, tekel bayi gibi ya da eczane",2019-04-14 00:16:42+00:00,
388,"""Bu saatte açık eczane gibisin sevgilim"" #Cumartesi",2019-04-13 07:00:58+00:00,#Cumartesi
389,"Sokaktan kediyi aldınız, veterinere gittiniz, hekim öncelikle TCnizle kayıt açmak zorunda, LİSTE FİYATINDAN ilaç yazmak, reçeteyi onaylatmak zorunda. Veterinerlerin ilaç depolamasını yasaklıyorlar. Hekim ilacı yazdığında, açık eczane bulup ilacı temin etmeniz lazım.",2019-04-11 12:04:22+00:00,
390,Geçmiş olsun.Cumartesi açık hocam(ki resmi tatil vs bile olsa nöbetçi eczane mutlaka var),2019-04-06 09:10:55+00:00,
391,bi kere gittim bu şehre nöbetçi eczane gibi nöbetçi baklavacılar oluyodu gece 5’e kadar açık çok ilginç bi şehir ,2019-04-04 07:09:40+00:00,
392,Öksürük var uyutmuyor act açık eczane bulursan bana bi fare zehri alırmısın,2019-04-04 01:00:03+00:00,
393,Nöbetçi eczane olurum gecenin 12 sinde ararlar alo açık mısınız yok amk kaplıyız hatta telefona ben cevap vermiyorum,2019-05-31 11:13:01+00:00,
394,"Arefe Günü Açık Olan Kurumlar - 2019 Yılı Ramazan Bayramı Arefesinde Banka, PTT, Hastane, Eczane Açık Mı? http://www.kamuajans.com/kultur-sanat/arefe-gunu-acik-olan-kurumlar-2019-yili-ramazan-bayrami-arefesinde-banka-ptt-hastane-eczane-acik-mi-h525642.html @Kamuajans_com aracılığıyla #osetim #mustialtuntas #mustitv",2019-05-28 15:29:59+00:00,#osetim #mustialtuntas #mustitv
395,"Açık eczane bulup, transemin bir ampul hemen vursunlar dedi tekniker arkadaşım.",2019-05-26 21:48:38+00:00,
396,"Sevgili yaşlı eczacılar salın eczaneleri artık bu kanun değişsin ya. Adam öldü mezarda çürüdü son kalan aminoasitleri bile parçalandı ama eczane hala açık. Ne yapılsın mezardan bi kavanoz toprak alıp duvara mı asılsın ""Rahmetli ölmedi burada, ilaç satabilir hala"" diye.",2019-05-25 23:03:10+00:00,
397,Lann bu nasıl hafta sonu diş ağrısından uyuyamadığım gibi bide iki saattir açık eczane arıyorum güne puanım -1828373383,2019-05-25 06:15:41+00:00,
398,Baban o gece açık eczane bulamadığı için pişman olsa gerek. İnsanların sorumsuzluklarını çekmekte bize düşüyor maalesef. İsrafsın.,2019-05-23 02:17:49+00:00,
399,yeni yuz bakimi uygulamak icin gecenin korunde acik eczane aradik hayat sana puanim suan 9/10,2019-05-12 22:55:07+00:00,
400,"Ben şuan açık eczane arıyorum ağrı kesici alıcam, var olan sorunlar yetmezmiş gibi, buda çıktı.",2019-05-06 17:42:13+00:00,
401,Bu gözler nöbetçi eczane gördü nöbetçi noter bile gördü fakat nöbetçi fırın uygulaması nedir arkadaş! Sabahın 3ünde deli danalar gibi patlak gözlerle açık fırın arayan abilerim Sönmezfırın nöbetçi,2019-05-06 01:29:07+00:00,
402,Açık eczane aramaktan daha zor bir şey varsa o da açık kırtasiye aramaktır..,2019-05-05 14:47:53+00:00,
403,@saglikbakanligi konya ilinde selçuklu ilçesinde nöbetçi gönül eczanesindeyim yaklaşık sırada 20 kişi var.yarim saat beklemem gerekecek.hem hasta acil hemde eczane kuyruğu.peki isteyen eczacı istediği saate kadar açık tutabilse hemde nöbetçi sayısı artsa ne olur,2019-05-01 18:46:19+00:00,
404,1 Mayıs Çarşamba günü eczaneler açık mı? Nöbetçi eczane listesi https://www.internetistanbul.com/yerel-haberler/1-mayis-carsamba-gunu-eczaneler-acik-mi-nobetci-eczane-listesi-2002775,2019-05-01 06:16:13+00:00,
405,Aa tabii o da var kullanılmaz açık eczane varsa yakında belki o olabilir.,2019-06-29 23:43:47+00:00,
406,"Database’den kontrol etsene ağabey, Cem ağabeyin kapalı bulduğu eczane sizin sistemde nöbetçi ve açık gözüküyor muydu?",2019-06-28 19:20:16+00:00,
407,Bursada camı acik halde icinde cocuk olan arabayi eczane onunde 5 yasinda cocuk ile otoparka kaldiran 100 tl cekme ucreti icin kiz cocugun hayatini hice sayan memurlar hakkinda geregenin yapilmasini istiyorum.1 dakikalik yanlis park in cezasi bu olmamali @suleymansoylu,2019-06-28 16:36:11+00:00,
408,Bursada camı acik halde icinde cocuk olan arabayi eczane onunde 5 yasinda cocuk ile otoparka kaldiran 100 tl cekme ucreti icin kiz cocugun hayatini hice sayan memurlar hakkinda geregenin yapilmasini istiyorum. Olay park ora onu @BursaValiligi @YakupCanbolat,2019-06-28 15:58:56+00:00,
409,Bursada camı acik halde icinde cocuk olan arabayi eczane onunde 5 yasinda cocuk ile otoparka kaldiran 100 tl cekme ucreti icin kiz cocugun hayatini hice sayan memurlar hakkinda geregenin yapilmasini istiyorum. Olay park ora onu @BursaValiligi @BursaEmniyet,2019-06-28 15:45:31+00:00,
410,evimin/okulumun çevresinde yaklaşık 5 6 tane eczane var. 1 haftadır da almam gereken ilaçlar var fakat asla ne girişim ne çıkışım eczanelerin açık saatlere denk gelmediği ve öğle aram da olmadığı için varlık içinde yokluk yaşamak zorunda kalıyorum. ,2019-06-28 14:06:39+00:00,
411,1) artık 3500 kişinin yaşadığı yerde 1 eczane açılabilir ve şu anki duruma bakarsak eczane açılacak yerler genellikle doğu taraflarında kalmış. Misal verirsem kadıköyde normalde 100 civarı eczane açılması gerekirken şu an 400 civarı eczane açık,2019-06-27 05:09:21+00:00,
412,Eczane kuyruğu ne zaman oldu? Paslanan musluk ne zaman oldu? Emekli ikramiyesi projesini her zamanki gibi CHP’den çaldı. Esas nankör sizsiniz be! Senin açık olmanı sağlayan Atatürk’e ayyaş dedi!!! Tüüüüüh sana be!!!,2019-06-25 09:43:06+00:00,
413,Açık hava etkinlikleri hız kesmeden devam ediyor. Peki siz kalabalık ortamlarda eğlenmeye hazır mısınız?#mordefans #sambucol #karamürver #saglik #gidatakviyesi #besintakviyesi #eczane #eczaci #kesfet #tatil #gezi… https://www.instagram.com/p/BzHyeLMlzmU/?igshid=cqrj5k5t6ln6,2019-06-25 05:53:06+00:00,#mordefans #sambucol #karam #saglik #gidatakviyesi #besintakviyesi #eczane #eczaci #kesfet #tatil #gezi
414,Eczanelerde göz damlası var ismini hatırlamıyorum almıştım ben. Söylersen bilirler. Tek ihtiyacin olan nobetçi ezcane. Ha yoksa ılık çayla pamuğu ıslatıp gözlerine sürebilirsin en azından yarın açık eczane bulana kadar.,2019-06-18 18:16:03+00:00,
415,Sayım valim @gul_davut Pazar günü Gaziantep Üniversitesi Tıp Fakültesi Aciline gittim.Tedavim uygulanıp reçetem yazıldı.Pazar günü eczaneler açık olmadığı için Nöbetçi Eczane listesine baktım lakin en yakın nöbetçi eczanenin 3 km uzakta olduğunu öğrendim.,2019-06-17 16:59:08+00:00,
416,"@zekikayahan Nöbetçi Eczane bilirimde, yardım için nöbetci RADYO'cu bilmiyordum. Yolun açık olsun... ",2019-06-15 00:00:16+00:00,
417,Nöbetçi eczane arar gibi açık kebapçı arıyorum,2019-06-14 21:18:52+00:00,
418,Açık eczane bulursam alırım,2019-06-14 21:00:51+00:00,
419,"Nöbetçiyim, telefonla arıyorlar eczaneyi açık misiniz? Nöbetçi eczane siz misiniz? Yooo Keyfî can sıkıntısı, diyemiyorsun",2019-06-12 21:39:51+00:00,
420,yoldayım açık eczane bulursam sinek ilacı alır öyle gelirim asgdhdj,2019-06-07 20:38:47+00:00,
421,bayram da dm açık yazınca... Herkes nöbetçi eczane sanmıştır..!!!,2019-06-07 09:34:03+00:00,
422,Hastane kapalı eczane açık ,2019-06-07 04:30:41+00:00,
